event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,complete,ghost_price,ghost_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,ghost_type,relocation,Y_3m,Y_5m,Y_10m,Y_15m
ghost_trace_low_35646_35646_2953,1778144280,2026-05-07,3,58,35646,35646,1,28728.75,28733.33333,8.604259004,131,108.9136731,0.1666666667,39,128.1666667,17,30.22266667,58.56962845,31.50828497,4.446941491,87.57666667,103.3066667,47.64666667,1.666666667,-238.3333333,1.666666667,0.1666666667,39,,,-119.8333333,67,157.6666667,50,-136.9573333,-39.03315622,130.6776889,300.388534,-281.0533333,-208.3733333,-385.3333333,-7.333333333,-154.8333333,-7.333333333,-793.3333333,182,,,-224.8333333,311,-1748.333333,394,-3372.287333,-2225.376872,-896.7896933,431.7974851,-3423.083333,-3154.993333,-3888.713333,-69.33333333,,-69.33333333,-1249.333333,680,-445.9844961,1352.837209,-69.33333333,266.6666667,-3120.333333,low,move,1,3,5,5
ghost_trace_low_35648_35648_2954,1778144400,2026-05-07,4,0,35648,35648,1,28725,28732,8.994233529,139,106.9447508,5.5,39,133.5,17,35.556,61.17578583,32.1533117,3.130837567,92.91,108.64,52.98,-2,-233,-2,5.5,39,,,-114.5,67,163,50,-131.624,-32.34171422,135.8237902,303.9892947,-275.72,-203.04,-380,-2,-149.5,-2,-788,182,,,-219.5,311,-1743,394,-3366.954,-2207.642745,-871.7823356,464.0780738,-3417.75,-3149.66,-3883.38,-64,,-64,-1244,680,-373.3953488,1352.837209,-151,272,-3115,low,move,2,3,4,4
ghost_trace_low_35650_35650_2955,1778144520,2026-05-07,4,2,35650,35650,1,28722.75,28729.91667,10.00650748,220,133.0846405,0.8333333333,47,141.8333333,17,43.88933333,66.23031344,35.38330766,4.536301884,101.2433333,116.9733333,61.31333333,0.3333333333,-224.6666667,0.3333333333,0.8333333333,47,,,-106.1666667,67,171.3333333,50,-123.2906667,-24.00838088,144.1571236,312.322628,-267.3866667,-194.7066667,-371.6666667,6.333333333,-141.1666667,6.333333333,-779.6666667,182,,,-211.1666667,311,-1734.666667,394,-3358.620667,-2199.309412,-863.4490023,472.4114071,-3409.416667,-3141.326667,-3875.046667,-55.66666667,,-55.66666667,-1235.666667,680,-365.0620155,1352.837209,-142.6666667,280.3333333,-3106.666667,low,move,2,3,3,3
ghost_trace_low_35651_35651_2956,1778144580,2026-05-07,4,3,35651,35651,1,28721.75,28726.33333,9.845328376,155,137.4677124,-36.83333333,29,156.1666667,17,58.22266667,77.23776938,43.87668424,10.5155991,115.5766667,131.3066667,75.64666667,-9.333333333,-210.3333333,-0.3333333333,-36.83333333,29,,,-91.83333333,67,185.6666667,50,-108.9573333,-9.675047551,158.4904569,326.6559613,-253.0533333,-180.3733333,-357.3333333,20.66666667,-126.8333333,20.66666667,-765.3333333,182,,,-196.8333333,311,-1720.333333,394,-3344.287333,-2184.976078,-849.115669,486.7447404,-3395.083333,-3126.993333,-3860.713333,-41.33333333,,-41.33333333,-1221.333333,680,-350.7286822,1352.837209,-128.3333333,294.6666667,-3092.333333,low,move,2,2,2,2
ghost_trace_low_35653_35653_2957,1778144700,2026-05-07,4,5,35653,35653,1,28719.75,28723.66667,9.48525763,120,120.4593359,-26.16666667,29,166.8333333,17,68.88933333,84.37277569,47.9684062,11.56403671,126.2433333,141.9733333,86.31333333,1.333333333,-199.6666667,1.333333333,-26.16666667,29,,,-81.16666667,67,196.3333333,50,-98.29066667,0.9916191152,-167.1738853,-335.3393898,-242.3866667,-169.7066667,-346.6666667,-30.66666667,-116.1666667,-30.66666667,-754.6666667,182,,,-186.1666667,311,-1709.666667,394,-3333.620667,-2174.309412,-838.4490023,497.4114071,-3384.416667,-3116.326667,-3850.046667,-30.66666667,,-30.66666667,-1210.666667,680,-340.0620155,1352.837209,-117.6666667,305.3333333,-3081.666667,low,move,1,1,1,1
ghost_trace_low_35654_35654_2958,1778144760,2026-05-07,4,6,35654,35654,1,28711,28720.16667,9.843453514,363,168.9674687,-12.16666667,29,180.8333333,17,82.88933333,96.22269434,57.90437434,19.58605434,140.2433333,155.9733333,100.3133333,7.333333333,-185.6666667,7.333333333,-12.16666667,29,,,-67.16666667,67,210.3333333,50,-84.29066667,14.99161912,-153.1738853,-321.3393898,-228.3866667,-155.7066667,-332.6666667,-16.66666667,-102.1666667,-16.66666667,-740.6666667,182,,,-172.1666667,311,-1695.666667,394,-3319.620667,-2160.309412,-824.4490023,511.4114071,-3370.416667,-3102.326667,-3836.046667,-16.66666667,,-16.66666667,-1196.666667,680,-326.0620155,1352.837209,-103.6666667,319.3333333,-3067.666667,low,move,0,0,0,0
ghost_trace_high_35704_35697_2959,1778147760,2026-05-07,4,56,35704,35697,1,28762.5,28759.83333,6.907873424,133,134.5495325,0.1666666667,21,22.16666667,17,-4.947333333,-76.04243672,-34.3460016,7.350433507,-91.45333333,-25.73333333,-123.2533333,-22.33333333,-344.3333333,7.666666667,-166.3333333,58,,,-225.8333333,67,51.66666667,50,-52.55333333,-136.8551511,24.86286938,186.5808899,-214.4333333,-22.73333333,-477.1333333,-113.3333333,-260.8333333,-113.3333333,-899.3333333,182,-184.1666667,430.75,-330.8333333,311,-1854.333333,394,-3478.287333,-2318.976078,-983.115669,352.7447404,-3529.083333,-3260.993333,-3994.713333,-175.3333333,,160.6666667,-1355.333333,680,-484.7286822,1352.837209,218.6666667,160.6666667,-3226.333333,high,appearance,0,0,0,0
ghost_trace_low_35747_35719_2960,1778150340,2026-05-07,5,39,35747,35719,1,28690.25,28700.16667,7.026768346,59,72.16530893,37.83333333,41,170.3333333,40,28.53733333,84.7954711,38.15643382,-8.482603461,119.2833333,151.0733333,29.69333333,-3.666666667,-105.6666667,0.3333333333,-43.66666667,26,-1.55922865,199.4628099,-111.6666667,158,290.3333333,50,18.55333333,100.1511048,-55.52571284,-211.2025305,24.23333333,215.9333333,-238.4666667,-20.66666667,-3526.666667,-20.66666667,-660.6666667,182,,,-92.16666667,311,-1615.666667,394,-3239.620667,-2071.824167,-731.5092387,608.8056898,-3290.416667,-3022.326667,-3756.046667,63.33333333,,63.33333333,-1116.666667,680,-178.8062016,1352.837209,-23.66666667,399.3333333,-2987.666667,low,appearance,0,0,0,0
ghost_trace_high_35769_35768_2961,1778151660,2026-05-07,6,1,35769,35768,1,28751,28738.75,7.030850236,170,169.692746,-65,16,56.5,35,-15.398,-52.87929214,-4.404601847,44.07008845,-35.05,-3.26,-124.64,0,-260,0,-198,26,20.47933884,199.4628099,46.5,97,136,50,31.78,-52.97598001,99.74510241,252.4661848,-130.1,61.6,-392.8,-29,-3681,-29,-815,182,,,-246.5,311,-1770,394,-3393.954,-2218.699268,-874.747129,469.2050102,-3444.75,-3176.66,-3910.38,-91,,-91,-1271,680,-265.8837209,1352.837209,-178,245,-3142,high,appearance,0,0,0,0
ghost_trace_low_35818_35798_2962,1778154600,2026-05-07,6,50,35818,35798,1,28705.25,28709.75,7.388462624,71,125.3483504,-0.5,41,141.5,9,9.612,57.36906155,27.19294466,-2.983172219,44.01,84.96,24.12,0,-144,0,-82,26,-30.15441176,166.6470588,-150,158,252,50,-19.78,63.77206204,-81.2068621,-226.1857862,-14.1,177.6,-276.8,5,-3565,5,-699,182,,,-130.5,311,-1654,394,-3277.954,-2102.699268,-758.747129,585.2050102,-3328.75,-3060.66,-3794.38,25,,25,-1155,680,-149.8837209,1352.837209,-62,361,-3026,low,appearance,0,0,0,0
ghost_trace_high_35848_35840_2963,1778156400,2026-05-07,7,20,35848,35840,1,28746.25,28743.08333,6.969017784,256,203.2393337,-14.33333333,92,39.16666667,35,-35.16533333,-41.87996507,-12.95093942,15.97808623,-85.85333333,-46.25333333,-100.8133333,-0.3333333333,31.16666667,-0.3333333333,-14.33333333,92,,,29.16666667,97,118.6666667,50,-21.47933333,-17.84311007,59.56528057,136.9736712,12.31666667,86.86666667,-101.9933333,-46.33333333,-3698.333333,-46.33333333,-832.3333333,182,-146.8205128,460.6923077,-263.8333333,311,-1787.333333,394,-3411.287333,-2225.651901,-876.5231801,472.6055411,-3462.083333,-3193.993333,-3927.713333,-108.3333333,,-108.3333333,-1288.333333,680,-215.9612403,1352.837209,-195.3333333,227.6666667,-3159.333333,high,appearance,0,0,0,1
ghost_trace_high_35863_35863_2964,1778157300,2026-05-07,7,35,35863,35863,1,28751.5,28747.75,7.54195989,200,176.7402745,-33,92,20.5,35,-29.754,-48.84757367,-27.04112079,-5.234667912,-22.65,-8.22,-65.94,4,12.5,4,-33,92,55.4516129,167.9354839,10.5,97,100,50,18.5,-37.3884856,38.48465228,114.3577902,-6.35,68.2,-120.66,-65,-3717,-65,-851,182,-164.3589744,460.6923077,-282.5,311,-1806,394,-3429.954,-2244.318568,-895.1898468,453.9388744,-3480.75,-3212.66,-3946.38,-127,,-127,-1307,680,-234.627907,1352.837209,-214,209,-3178,high,move,2,3,5,6
ghost_trace_high_35865_35865_2965,1778157420,2026-05-07,7,37,35865,35865,1,28752.25,28749.58333,7.495363374,169,200.3537757,41.16666667,21,13.16666667,35,-37.08733333,-50.61318599,-25.0928554,0.4274751937,-29.98333333,-15.55333333,-73.27333333,-3.333333333,-303.3333333,-3.333333333,-105.3333333,38,49.02150538,167.9354839,3.166666667,97,92.66666667,50,11.16666667,-44.72181893,31.15131894,107.0244568,-13.68333333,60.86666667,-127.9933333,-72.33333333,-3724.333333,-72.33333333,-858.3333333,182,-171.6923077,460.6923077,-289.8333333,311,-1813.333333,394,-3437.287333,-2251.651901,-902.5231801,446.6055411,-3488.083333,-3219.993333,-3953.713333,-134.3333333,,-134.3333333,-1314.333333,680,-241.9612403,1352.837209,-221.3333333,201.6666667,-3185.333333,high,move,2,2,5,5
ghost_trace_high_35866_35866_2966,1778157480,2026-05-07,7,38,35866,35866,1,28752.5,28750.58333,7.352837419,253,210.8830205,37.16666667,21,9.166666667,35,-41.08733333,-52.79093879,-26.01865398,0.7536308261,-33.98333333,-19.55333333,-77.27333333,-7.333333333,-307.3333333,0.6666666667,-109.3333333,38,45.47311828,167.9354839,-0.8333333333,97,88.66666667,50,7.166666667,-48.72181893,27.15131894,103.0244568,-17.68333333,56.86666667,-131.9933333,-76.33333333,-3728.333333,-76.33333333,-862.3333333,182,-175.6923077,460.6923077,-293.8333333,311,-1817.333333,394,-3441.287333,-2255.651901,-906.5231801,442.6055411,-3492.083333,-3223.993333,-3957.713333,-138.3333333,,-138.3333333,-1318.333333,680,-245.9612403,1352.837209,-225.3333333,197.6666667,-3189.333333,high,move,1,2,4,4
ghost_trace_high_35867_35867_2967,1778157540,2026-05-07,7,39,35867,35867,1,28757.25,28755.58333,7.184777604,226,213.9064164,17.16666667,21,-10.83333333,35,-61.08733333,-70.091099,-41.53691592,-12.98273283,-53.98333333,-39.55333333,-97.27333333,-5.333333333,-327.3333333,-5.333333333,-129.3333333,38,25.92473118,167.9354839,-20.83333333,97,68.66666667,50,-12.83333333,-68.72181893,7.151318944,83.02445682,-37.68333333,36.86666667,-151.9933333,-96.33333333,-3748.333333,-96.33333333,-882.3333333,182,-195.6923077,460.6923077,-313.8333333,311,-1837.333333,394,-3461.287333,-2275.651901,-926.5231801,422.6055411,-3512.083333,-3243.993333,-3977.713333,-158.3333333,,-158.3333333,-1338.333333,680,-265.9612403,1352.837209,235.6666667,177.6666667,-3209.333333,high,move,0,2,3,3
ghost_trace_high_35871_35871_2968,1778157780,2026-05-07,7,43,35871,35871,1,28759,28756.08333,7.452941044,127,177.3872682,15.16666667,21,37.16666667,17,-63.08733333,-64.66976773,-31.68463039,1.300506948,-55.98333333,-41.55333333,-99.27333333,-7.333333333,-329.3333333,-7.333333333,-131.3333333,38,25.7311828,167.9354839,-22.83333333,97,66.66666667,50,-14.83333333,-68.44775664,5.648790744,79.74533813,-39.68333333,34.86666667,-153.9933333,-20.33333333,-3750.333333,-98.33333333,-884.3333333,182,-196.5641026,460.6923077,-315.8333333,311,-1839.333333,394,-3463.287333,-2277.651901,-928.5231801,420.6055411,-3514.083333,-3245.993333,-3979.713333,-160.3333333,,-160.3333333,-1340.333333,680,-267.9612403,1352.837209,233.6666667,175.6666667,-3211.333333,high,move,2,2,2,2
